entry_ID,AccessSiteCount,InvestigateSiteCount,SignInCount,user_email,entered_password,department,created_at
880,1,0,0,sylviajohnson@example.com,NULL,Customer Relations,2024-05-20 00:00:00.0000000
881,1,0,0,nataliehampton@example.org,NULL,Customer Relations,2024-09-05 00:00:00.0000000
882,1,0,0,andersonsavannah@example.com,NULL,Finances,2024-08-26 00:00:00.0000000
883,1,0,0,okelly@example.net,NULL,Customer Relations,2024-11-06 00:00:00.0000000
884,1,0,0,kayla51@example.net,NULL,Customer Relations,2024-09-02 00:00:00.0000000
885,0,1,0,gomeztracey@example.org,NULL,Customer Relations,2024-02-22 00:00:00.0000000
886,1,0,0,hernandezteresa@example.net,NULL,Finances,2024-04-23 00:00:00.0000000
887,1,0,0,lindaruiz@example.com,NULL,Sales and Marketing,2024-09-16 00:00:00.0000000
888,0,0,1,gomezdesiree@example.org,o#g%EcBA3+,Customer Relations,2024-04-15 00:00:00.0000000
889,1,0,0,louislong@example.net,NULL,Sales and Marketing,2024-03-28 00:00:00.0000000
890,0,0,1,dcruz@example.com,JXKQsi6lfM,Finances,2024-04-15 00:00:00.0000000
891,0,0,1,jhernandez@example.com,cGA9!Zg2-J,Customer Relations,2024-07-12 00:00:00.0000000
892,1,0,0,brenda24@example.com,NULL,Sales and Marketing,2024-04-29 00:00:00.0000000
893,0,0,1,qlewis@example.net,fh^WcxA@B+,Customer Relations,2024-09-24 00:00:00.0000000
894,0,1,0,maldonadostephanie@example.net,NULL,Sales and Marketing,2024-05-26 00:00:00.0000000
895,1,0,0,tcole@example.net,NULL,Customer Relations,2024-01-28 00:00:00.0000000
896,1,0,0,xweeks@example.org,NULL,Finances,2024-02-10 00:00:00.0000000
897,1,0,0,aweiss@example.org,NULL,Finances,2024-10-12 00:00:00.0000000
898,1,0,0,cassandrarogers@example.net,NULL,Customer Relations,2024-08-26 00:00:00.0000000
899,0,0,1,bryan39@example.com,85A7m2tBT*,Sales and Marketing,2024-03-07 00:00:00.0000000
900,1,0,0,foxvalerie@example.net,NULL,Sales and Marketing,2024-03-19 00:00:00.0000000
901,1,0,0,munozthomas@example.org,NULL,Finances,2024-10-20 00:00:00.0000000
902,1,0,0,jasontyler@example.com,NULL,Customer Relations,2024-02-02 00:00:00.0000000
903,1,0,0,zmoon@example.com,NULL,Sales and Marketing,2024-05-05 00:00:00.0000000
904,1,0,0,jose86@example.org,NULL,Customer Relations,2024-07-11 00:00:00.0000000
905,1,0,0,pamelahanson@example.net,NULL,Customer Relations,2024-08-22 00:00:00.0000000
906,0,0,1,michele76@example.org,MmG^10wBq9,Sales and Marketing,2024-07-15 00:00:00.0000000
907,0,0,1,wandamendoza@example.com,ajjbaausE,Finances,2024-03-27 00:00:00.0000000
908,1,0,0,whitemichelle@example.net,NULL,Customer Relations,2024-03-27 00:00:00.0000000
909,0,1,0,kelleypaul@example.net,NULL,Finances,2024-05-10 00:00:00.0000000
910,0,1,0,brandi27@example.com,NULL,Customer Relations,2024-03-12 00:00:00.0000000
911,1,0,0,mark88@example.com,NULL,Finances,2024-02-14 00:00:00.0000000
912,0,0,1,jonathan46@example.com,BVLJ1!F@6t,Finances,2024-04-04 00:00:00.0000000
913,1,0,0,xsmith@example.org,NULL,Finances,2024-07-27 00:00:00.0000000
914,1,0,0,omar05@example.org,NULL,Sales and Marketing,2024-12-05 00:00:00.0000000
915,0,0,1,rogerwilson@example.net,r-Fl!AZS&,Finances,2024-07-03 00:00:00.0000000
916,0,1,0,zcantu@example.net,NULL,Customer Relations,2024-04-07 00:00:00.0000000
917,0,1,0,jenna34@example.net,NULL,Sales and Marketing,2024-10-27 00:00:00.0000000
918,1,0,0,tiffany90@example.com,NULL,Customer Relations,2024-03-16 00:00:00.0000000
919,0,0,1,ewhitehead@example.com,Yg+EaxZHiG,Sales and Marketing,2024-05-14 00:00:00.0000000
920,0,0,1,davistiffany@example.net,*FgAbccaa,Customer Relations,2025-01-07 00:00:00.0000000
921,1,0,0,antoniowilliams@example.org,NULL,Sales and Marketing,2024-04-29 00:00:00.0000000
922,1,0,0,ryan02@example.net,NULL,Customer Relations,2024-06-10 00:00:00.0000000
923,0,1,0,otate@example.org,NULL,Finances,2024-09-03 00:00:00.0000000
924,1,0,0,robertskeith@example.com,NULL,Sales and Marketing,2024-04-25 00:00:00.0000000
925,0,0,1,lharris@example.org,KzeC5aH^p,Customer Relations,2024-10-24 00:00:00.0000000
926,1,0,0,kimjohn@example.com,NULL,Finances,2024-08-17 00:00:00.0000000
927,1,0,0,sheilamartinez@example.org,NULL,Finances,2024-10-22 00:00:00.0000000
928,1,0,0,johnburke@example.com,NULL,Sales and Marketing,2024-12-18 00:00:00.0000000
929,0,0,1,warrenmichael@example.org,RRpWW6PE#U,Customer Relations,2024-07-09 00:00:00.0000000
930,1,0,0,deannarichardson@example.net,NULL,Sales and Marketing,2024-11-14 00:00:00.0000000
931,1,0,0,ethanbrown@example.org,NULL,Finances,2024-08-19 00:00:00.0000000
932,0,1,0,bryan18@example.org,NULL,Customer Relations,2024-09-11 00:00:00.0000000
933,1,0,0,jessica14@example.net,NULL,Customer Relations,2024-07-23 00:00:00.0000000
934,1,0,0,clarkalbert@example.com,NULL,Sales and Marketing,2024-07-23 00:00:00.0000000
935,1,0,0,michaellyons@example.com,NULL,Sales and Marketing,2024-05-06 00:00:00.0000000
936,0,1,0,ortizamy@example.com,NULL,Sales and Marketing,2024-08-22 00:00:00.0000000
937,0,1,0,cooleycourtney@example.com,NULL,Customer Relations,2024-11-26 00:00:00.0000000
938,1,0,0,sarah15@example.com,NULL,Sales and Marketing,2024-02-19 00:00:00.0000000
939,0,0,1,jerry71@example.com,R8w2+ZQ$i,Sales and Marketing,2024-02-25 00:00:00.0000000
940,1,0,0,donnasampson@example.org,NULL,Finances,2024-04-07 00:00:00.0000000
941,0,0,1,ecastro@example.com,J*Kg$NEqB,Customer Relations,2024-05-14 00:00:00.0000000
942,0,1,0,williamgonzalez@example.net,NULL,Customer Relations,2024-11-26 00:00:00.0000000
943,0,0,1,hansenjacob@example.org,Ie_tQRFUZr,Sales and Marketing,2024-03-04 00:00:00.0000000
944,1,0,0,angela37@example.org,NULL,Sales and Marketing,2024-02-04 00:00:00.0000000
945,1,0,0,danielwilson@example.org,NULL,Finances,2024-04-05 00:00:00.0000000
946,1,0,0,charles17@example.net,NULL,Customer Relations,2024-01-19 00:00:00.0000000
947,1,0,0,nicholasstephens@example.com,NULL,Finances,2024-12-09 00:00:00.0000000
948,0,0,1,amymorrow@example.com,GLZ%EiJ6Q,Customer Relations,2024-12-04 00:00:00.0000000
949,1,0,0,davidhunt@example.org,NULL,Finances,2024-12-09 00:00:00.0000000
950,1,0,0,sarah73@example.org,NULL,Sales and Marketing,2024-11-08 00:00:00.0000000
951,1,0,0,greg81@example.org,NULL,Finances,2024-12-19 00:00:00.0000000
952,0,1,0,mark91@example.net,NULL,Sales and Marketing,2024-10-12 00:00:00.0000000
953,0,1,0,michaelsullivan@example.com,NULL,Customer Relations,2024-04-25 00:00:00.0000000
954,1,0,0,odonnelleugene@example.net,NULL,Sales and Marketing,2024-08-15 00:00:00.0000000
955,1,0,0,colliersergio@example.com,NULL,Sales and Marketing,2024-09-16 00:00:00.0000000
956,1,0,0,mitchell34@example.net,NULL,Customer Relations,2024-06-04 00:00:00.0000000
957,0,1,0,jessica69@example.net,NULL,Sales and Marketing,2024-09-27 00:00:00.0000000
958,0,0,1,wgreen@example.net,$^itmS-lI,Finances,2024-05-05 00:00:00.0000000
959,1,0,0,brianbowman@example.net,NULL,Finances,2024-04-28 00:00:00.0000000
960,1,0,0,wallsbrandy@example.org,NULL,Sales and Marketing,2024-11-24 00:00:00.0000000
961,0,0,1,aaron12@example.com,RqYmeBN*1,Finances,2024-04-10 00:00:00.0000000
962,0,1,0,reynoldscody@example.com,NULL,Customer Relations,2024-10-26 00:00:00.0000000
963,1,0,0,cynthia29@example.com,NULL,Finances,2024-01-26 00:00:00.0000000
964,0,1,0,katrinawilson@example.net,NULL,Customer Relations,2024-04-01 00:00:00.0000000
965,0,1,0,brewerlauren@example.org,NULL,Customer Relations,2024-01-30 00:00:00.0000000
966,1,0,0,garcialisa@example.com,NULL,Customer Relations,2024-10-04 00:00:00.0000000
967,1,0,0,tammywilliams@example.com,NULL,Sales and Marketing,2024-06-04 00:00:00.0000000
968,1,0,0,josemunoz@example.net,NULL,Sales and Marketing,2024-04-01 00:00:00.0000000
969,0,1,0,vasquezdavid@example.net,NULL,Finances,2024-12-11 00:00:00.0000000
970,0,1,0,andrew20@example.net,NULL,Customer Relations,2024-11-22 00:00:00.0000000
971,0,1,0,nnovak@example.org,NULL,Sales and Marketing,2024-02-04 00:00:00.0000000
972,0,0,1,sarahgonzalez@example.org,sDD2*jAlA,Sales and Marketing,2024-07-15 00:00:00.0000000
973,0,1,0,joankane@example.org,NULL,Finances,2024-01-30 00:00:00.0000000
974,1,0,0,mbrown@example.net,NULL,Customer Relations,2024-09-18 00:00:00.0000000
975,0,0,1,michaelhaas@example.org,rfgh37Uhnq,Finances,2025-01-02 00:00:00.0000000
976,0,1,0,anthony18@example.com,NULL,Finances,2024-12-08 00:00:00.0000000
977,0,0,1,betty97@example.org,kXx7$N$XW0,Sales and Marketing,2024-03-02 00:00:00.0000000
978,0,0,1,rmatthews@example.com,8cI58+&6hq,Finances,2024-09-07 00:00:00.0000000
979,0,1,0,gibsonlinda@example.org,NULL,Sales and Marketing,2024-07-11 00:00:00.0000000
980,1,0,0,christinelewis@example.net,NULL,Finances,2024-09-14 00:00:00.0000000
981,0,0,1,xjohnson@example.org,^XIwJe%x6,Customer Relations,2024-08-04 00:00:00.0000000
982,1,0,0,john83@example.org,NULL,Sales and Marketing,2024-12-22 00:00:00.0000000
983,0,0,1,christina08@example.com,ZS!hg3jOW,Sales and Marketing,2024-03-20 00:00:00.0000000
984,0,0,1,vwilson@example.net,$JA-0&*F%J,Customer Relations,2024-01-20 00:00:00.0000000
985,0,0,1,johnsanna@example.com,KI#FvxN9,Finances,2024-06-12 00:00:00.0000000
986,0,0,1,barbaralewis@example.net,VTt2R0cOEc,Sales and Marketing,2024-09-18 00:00:00.0000000
987,0,0,1,wrightrandy@example.com,yQhdjqUCF,Customer Relations,2024-06-25 00:00:00.0000000
988,1,0,0,foxjack@example.net,NULL,Customer Relations,2024-02-24 00:00:00.0000000
989,1,0,0,yrodriguez@example.org,NULL,Customer Relations,2024-11-07 00:00:00.0000000
990,1,0,0,xlowe@example.com,NULL,Customer Relations,2024-11-11 00:00:00.0000000
991,0,0,1,mckaymichael@example.org,R!XDe$6i3p,Finances,2024-07-03 00:00:00.0000000
992,0,0,1,wperez@example.com,$EfS70#VWS,Customer Relations,2024-07-13 00:00:00.0000000
993,1,0,0,garrettduncan@example.org,NULL,Customer Relations,2024-07-05 00:00:00.0000000
994,0,1,0,michellejimenez@example.org,NULL,Customer Relations,2024-06-10 00:00:00.0000000
995,0,1,0,helenjones@example.com,NULL,Finances,2024-03-06 00:00:00.0000000
996,0,0,1,donna37@example.net,+778vj2OI7,Finances,2024-09-05 00:00:00.0000000
997,1,0,0,coopermisty@example.com,NULL,Sales and Marketing,2024-12-14 00:00:00.0000000
998,1,0,0,sarahkramer@example.org,NULL,Sales and Marketing,2024-01-29 00:00:00.0000000
999,1,0,0,maureenwolf@example.net,NULL,Finances,2024-11-03 00:00:00.0000000
1000,1,0,0,christiananderson@example.com,NULL,Customer Relations,2024-02-07 00:00:00.0000000
